A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MEB5	GO:0005515
A0MES8	GO:0003677
A0MES8	GO:0043565
A0MES8	GO:0044212
A0MTA1	GO:0016491
A0MTM0	GO:0005198
A0MZ67	GO:0005515
A0N0C8	GO:0001012
A0N0C8	GO:0003677
A0N0C8	GO:0003677
A0N0C8	GO:0003677
A0N0C8	GO:0003677
A0N0C8	GO:0003682
A0N0C8	GO:0003700
A0N0C8	GO:0004879
A0PDV5	GO:0050266
A0PJ18	GO:0005125
A0PJ57	GO:0005515
A0PJ57	GO:0005515
A0PJ57	GO:0005515
A0PJ58	GO:0005515
A0PJ91	GO:0005515
A0PJ91	GO:0005515
A0PJ91	GO:0042803
A0PJ96	GO:0005515
A0PJ96	GO:0005519
A0PJC0	GO:0034485
A0PJC5	GO:0003682
A0PJC5	GO:0005515
A0PJC8	GO:0005515
A0PJC8	GO:0005515
A0PJD7	GO:0005515
A0PJE1	GO:0005515
A0PJE1	GO:0016780
A0PJG5	GO:0005515
A0PJI0	GO:0005515
A0PJI0	GO:0005515
A0PJI0	GO:0070064
A0PJL3	GO:0005515
A0PJL6	GO:0005515
A0PJL6	GO:0005515
A0PJL6	GO:0005515
A0PJT9	GO:0005402
A0PJT9	GO:0005402
A0PJT9	GO:0005402
A0PJZ3	GO:0035252
A0QJI1	GO:0000287
A0QPF9	GO:0008879
A0QQJ4	GO:0016614
A0QQJ4	GO:0042803
A0QQJ4	GO:0070967
A0QQJ4	GO:0004345
A0QRD3	GO:0008935
A0QSK5	GO:0008830
A0QSK6	GO:0008460
A0QTF8	GO:0008831
A0QU81	GO:0004106
A0QVQ8	GO:0000286
A0QWG5	GO:0016746
A0QWG6	GO:0004377
A0QWG6	GO:0043750
A0QX86	GO:0008934
A0QZ11	GO:0001000
A0QZ48	GO:0031386
A0QZ49	GO:0005524
A0QZ49	GO:0016811
A0R043	GO:0033164
A0R043	GO:0043750
A0R066	GO:0004084
A0R066	GO:0030170
A0R0S4	GO:0008834
A0R0S4	GO:0033850
A0R0W9	GO:0004555
A0R0W9	GO:0042301
A0R2K8	GO:0004377
A0R2K8	GO:0043750
A0R2W4	GO:0033850
A0R3N5	GO:0004106
A0R4H4	GO:0033765
A0R4R3	GO:0050292
A0R4S9	GO:0033765
A0R4Z6	GO:0003677
A0R4Z6	GO:0042803
A0R561	GO:0005515
A0R5M8	GO:0008276
A0R5N0	GO:0008198
A0R5N0	GO:0016491
A0R5Z2	GO:0016740
A0R5Z2	GO:0016757
A0R611	GO:0016740
A0R611	GO:0016757
A0R6E0	GO:0004556
A0R6E0	GO:0005509
A0R6E0	GO:0047471
A0S0D6	GO:0005515
A0S0D7	GO:0005515
A0S0D8	GO:0005515
A0S0D9	GO:0005515
A0S0E0	GO:0005515
A0S0E1	GO:0005515
A0S0E2	GO:0005515
A0S0K7	GO:0042802
A0S0L0	GO:0005515
A0S0L1	GO:0005515
A0S0L2	GO:0005515
A0S0L3	GO:0005515
A0S0L4	GO:0005515
A0S0L5	GO:0005515
A0S860	GO:0005515
A0S864	GO:0030550
A0S865	GO:0030550
A0SQK5	GO:0001077
A0SQK5	GO:0042803
A0T2N3	GO:0060182
A0ZWU1	GO:0005515
A1A4B2	GO:0004872
A1A4B2	GO:0005542
A1A4B2	GO:0008517
A1A4B3	GO:0008201
A1A4S6	GO:0005515
A1A4T2	GO:0005515
A1A549	GO:0003677
A1A549	GO:0003682
A1A549	GO:0003682
A1A549	GO:0003700
A1A549	GO:0005515
A1A549	GO:0005515
A1A549	GO:0005515
A1A549	GO:0008013
A1A549	GO:0008013
A1A550	GO:0003677
A1A550	GO:0003682
A1A550	GO:0003682
A1A550	GO:0003700
A1A550	GO:0005515
A1A550	GO:0005515
A1A550	GO:0005515
A1A550	GO:0008013
A1A550	GO:0008013
A1A553	GO:0004674
A1A558	GO:0005515
A1A558	GO:0005515
A1A558	GO:0005515
A1A558	GO:0005515
A1A558	GO:0005515
A1A562	GO:0003723
A1A597	GO:0004672
A1A597	GO:0005008
A1A5B4	GO:0005229
A1A5B4	GO:0005229
A1A5H8	GO:0004713
A1A5I6	GO:0045296
A1A5T9	GO:0005515
A1A6G7	GO:0005515
A1A6J3	GO:0009982
A1A766	GO:0019904
A1A766	GO:0019904
A1A766	GO:0051087
A1BN54	GO:0005515
A1BN54	GO:0051015
A1BPI0	GO:0071532
A1C3L5	GO:0005515
A1C3L7	GO:0005515
A1C3L7	GO:0005515
A1C3L9	GO:0005515
A1C3L9	GO:0016757
A1C3L9	GO:0016757
A1C3M0	GO:0005515
A1DRY3	GO:0005515
A1E281	GO:0005515
A1E285	GO:0008260
A1E2H6	GO:0004725
A1E2H6	GO:0004725
A1E2H6	GO:0005515
A1E2H6	GO:0005515
A1E2H6	GO:0008201
A1E2H6	GO:0043395
A1E2H8	GO:0005515
A1E2H8	GO:0005515
A1E2H8	GO:0005515
A1E2I0	GO:0001846
A1E2I0	GO:0001846
A1E2I0	GO:0008201
A1E2I0	GO:0043395
A1EGX6	GO:0005509
A1EGX6	GO:0005515
A1EHR3	GO:0043565
A1EHR3	GO:0043565
A1EHR4	GO:0043565
A1EHR4	GO:0043565
A1IM61	GO:0003677
A1IM61	GO:0003700
A1IPM5	GO:0016740
A1JTB0	GO:0005515
A1JTB1	GO:0005515
A1KQY6	GO:0008373
A1KR23	GO:0005488
A1KR23	GO:0005488
A1KR23	GO:0016594
A1KR23	GO:0016594
A1KR23	GO:0016934
A1KR23	GO:0016934
A1KZZ4	GO:0004985
A1KZZ6	GO:0004985
A1KZZ7	GO:0004985
A1L0S4	GO:0005518
A1L0S4	GO:0008201
A1L0V6	GO:0003690
A1L0V6	GO:0003725
A1L0V6	GO:0005515
A1L117	GO:0030250
A1L117	GO:0051428
A1L1I3	GO:0005515
A1L1I3	GO:0005515
A1L1K8	GO:0005515
A1L1L6	GO:0005515
A1L2D6	GO:0005515
A1L2Z0	GO:0003677
A1L2Z0	GO:0005515
A1L2Z0	GO:0005515
A1L2Z0	GO:0005515
A1L2Z0	GO:0005515
A1L327	GO:0003677
A1L327	GO:0046982
A1L331	GO:0004504
A1L333	GO:0003712
A1L333	GO:0005515
A1L333	GO:0005515
A1L333	GO:0005515
A1L333	GO:0005515
A1L338	GO:0004871
A1L338	GO:0005070
A1L338	GO:0005085
A1L341	GO:0005515
A1L349	GO:0005515
A1L351	GO:0005096
A1L353	GO:0050840
A1L354	GO:0050840
A1L361	GO:0003676
A1L366	GO:0005515
A1L367	GO:0005515
A1L392	GO:0005172
A1L3C6	GO:0005515
A1L3C6	GO:0005515
A1L3D1	GO:0004744
A1L3K9	GO:0005515
A1L3K9	GO:0043425
A1L3Q1	GO:0005102
A1L3S1	GO:0004984
A1L3S6	GO:0008123
A1L3S6	GO:0008123
A1L3S6	GO:0008123
A1L3T3	GO:0005515
A1L3T3	GO:0005515
A1L3T3	GO:0008484
A1L3T6	GO:0005515
A1L3T6	GO:0005515
A1L3T6	GO:0005515
A1L3X0	GO:0005515
A1L4W5	GO:0005515
A1L4W5	GO:0005515
A1L4W5	GO:0005515
A1X283	GO:0005515
A1X283	GO:0005515
A1X3U7	GO:0017137
A1XGX2	GO:0004985
A1Y9B2	GO:0005515
A1Y9I9	GO:0016206
A1YB07	GO:0005515
A1YIY0	GO:0019903
A1YK24	GO:0005515
A1YK25	GO:0005515
A1YK27	GO:0005515
A1YK33	GO:0005515
A1YK35	GO:0005515
A1YK36	GO:0005515
A1YK38	GO:0005515
A1YKA1	GO:0005487
A1YKA1	GO:0017056
A1YKA3	GO:0005487
A1YKA3	GO:0017056
A1YKA5	GO:0005487
A1YKA5	GO:0017056
A1YKA7	GO:0005487
A1YKA7	GO:0017056
A1YKA8	GO:0005487
A1YKA8	GO:0017056
A1YKB1	GO:0005487
A1YKB1	GO:0017056
A1YYM3	GO:0005515
A1YYM3	GO:0005515
A1YYM3	GO:0005515
A1YYM3	GO:0017134
A1YYM4	GO:0005515
A1YYM4	GO:0005515
A1YYM4	GO:0005515
A1YYM4	GO:0017134
A1YYM5	GO:0005515
A1YYM5	GO:0005515
A1YYM5	GO:0005515
A1YYM5	GO:0017134
A1YYM6	GO:0005515
A1YYM6	GO:0005515
A1YYM6	GO:0005515
A1YYM6	GO:0017134
A1YYM7	GO:0005515
A1YYM7	GO:0005515
A1YYM7	GO:0005515
A1YYM7	GO:0017134
A1YYM8	GO:0005515
A1YYM8	GO:0005515
A1YYM8	GO:0005515
A1YYM8	GO:0017134
A1YYM9	GO:0005515
A1YYM9	GO:0005515
A1YYM9	GO:0005515
A1YYM9	GO:0017134
A1YYN0	GO:0005515
A1YYN0	GO:0005515
A1YYN0	GO:0005515
A1YYN0	GO:0017134
A1YYN1	GO:0005515
A1YYN1	GO:0005515
A1YYN1	GO:0005515
A1YYN1	GO:0017134
A1YYN2	GO:0005515
A1YYN2	GO:0005515
A1YYN2	GO:0005515
A1YYN2	GO:0017134
A1YYN3	GO:0005515
A1YYN3	GO:0005515
A1YYN3	GO:0005515
A1YYN3	GO:0017134
A1YYN4	GO:0005515
A1YYN4	GO:0005515
A1YYN4	GO:0005515
A1YYN4	GO:0017134
A1YYN5	GO:0005515
A1YYN5	GO:0005515
A1YYN5	GO:0005515
A1YYN5	GO:0017134
A1YYN6	GO:0005515
A1YYN6	GO:0005515
A1YYN6	GO:0005515
A1YYN6	GO:0017134
A1YYN7	GO:0005515
A1YYN7	GO:0005515
A1YYN7	GO:0005515
A1YYN7	GO:0017134
A1YYN8	GO:0005515
A1YYN8	GO:0005515
A1YYN8	GO:0005515
A1YYN8	GO:0017134
A1YYN9	GO:0005515
A1YYN9	GO:0005515
A1YYN9	GO:0005515
A1YYN9	GO:0017134
A1YYP0	GO:0005515
A1YYP0	GO:0005515
A1YYP0	GO:0005515
A1YYP0	GO:0017134
A1YYP1	GO:0005515
A1YYP1	GO:0005515
A1YYP1	GO:0005515
A1YYP1	GO:0017134
A1Z1Q3	GO:0016798
A1Z1Q3	GO:0019213
A1Z2X7	GO:0005515
A1Z2X7	GO:0005515
A1Z2X7	GO:0005515
A1Z2X8	GO:0005515
A1Z2X8	GO:0005515
A1Z2X8	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6E0	GO:0005515
A1Z6M0	GO:0005515
A1Z6M0	GO:0003713
A1Z6P3	GO:0005515
A1Z6P3	GO:0005515
A1Z6P3	GO:0005515
A1Z6P3	GO:0008017
A1Z6S0	GO:0005543
A1Z6S0	GO:0017124
A1Z6S4	GO:0005515
A1Z6W3	GO:0005515
A1Z6W3	GO:0005515
A1Z6X1	GO:0008046
A1Z6X1	GO:0042802
A1Z6X1	GO:0042803
A1Z6X2	GO:0008046
A1Z6X2	GO:0042802
A1Z6X2	GO:0042803
A1Z6X3	GO:0008046
A1Z6X3	GO:0042802
A1Z6X3	GO:0042803
A1Z6Z8	GO:0003779
A1Z6Z8	GO:0005516
A1Z6Z8	GO:0005524
A1Z6Z8	GO:0030898
A1Z6Z8	GO:0032027
A1Z6Z8	GO:0032027
A1Z6Z8	GO:0032027
A1Z6Z9	GO:0003779
A1Z6Z9	GO:0005516
A1Z6Z9	GO:0005524
A1Z6Z9	GO:0030898
A1Z6Z9	GO:0032027
A1Z6Z9	GO:0032027
A1Z6Z9	GO:0032027
A1Z700	GO:0003779
A1Z700	GO:0005516
A1Z700	GO:0005524
A1Z700	GO:0030898
A1Z700	GO:0032027
A1Z700	GO:0032027
A1Z700	GO:0032027
A1Z746	GO:0004502
A1Z768	GO:0004523
A1Z787	GO:0005315
A1Z787	GO:0015116
A1Z787	GO:0015117
A1Z787	GO:0015140
A1Z7F4	GO:0004930
A1Z7F4	GO:0008066
A1Z7F4	GO:0016595
A1Z7F5	GO:0004930
A1Z7F5	GO:0008066
A1Z7F5	GO:0016595
A1Z7F6	GO:0004930
A1Z7F6	GO:0008066
A1Z7F6	GO:0016595
A1Z7G9	GO:0008378
A1Z7J1	GO:0005515
A1Z7J1	GO:0005515
A1Z7K9	GO:0005515
A1Z7K9	GO:0005515
A1Z7L8	GO:0048185
A1Z7L9	GO:0048185
A1Z7N9	GO:0005109
A1Z7N9	GO:0005515
A1Z7S1	GO:0005515
A1Z7S2	GO:0005515
A1Z7S3	GO:0005515
A1Z7T0	GO:0004672
A1Z7T0	GO:0005515
A1Z7T0	GO:0005515
A1Z7T0	GO:0005515
A1Z7T0	GO:0005515
A1Z7T0	GO:0005515
A1Z7V0	GO:0001077
A1Z7V0	GO:0042803
A1Z7X7	GO:0004364
A1Z7Y7	GO:0004672
A1Z7Y7	GO:0004674
A1Z802	GO:0005515
A1Z850	GO:0016532
A1Z856	GO:0022843
A1Z892	GO:0008379
A1Z8A4	GO:0003677
A1Z8A4	GO:0043565
A1Z8A5	GO:0003677
A1Z8A5	GO:0043565
A1Z8A6	GO:0003677
A1Z8A6	GO:0043565
A1Z8D0	GO:0031490
A1Z8F4	GO:0001102
A1Z8F4	GO:0001105
A1Z8F4	GO:0003705
A1Z8M2	GO:0005515
A1Z8M2	GO:0005515
A1Z8M2	GO:0008134
A1Z8N1	GO:0015574
A1Z8P9	GO:0005515
A1Z8P9	GO:0005515
A1Z8P9	GO:0031490
A1Z8S4	GO:0016791
A1Z8S5	GO:0016791
A1Z8W8	GO:0005086
A1Z8W8	GO:0005086
A1Z8W9	GO:0005086
A1Z8W9	GO:0005086
A1Z913	GO:0001077
A1Z913	GO:0005515
A1Z913	GO:0005515
A1Z916	GO:0001077
A1Z920	GO:0005042
A1Z921	GO:0005042
A1Z927	GO:0046982
A1Z928	GO:0046982
A1Z949	GO:0005515
A1Z949	GO:0005515
A1Z949	GO:0005515
A1Z9A5	GO:0005515
A1Z9A5	GO:0005515
A1Z9B7	GO:0008036
A1Z9D7	GO:0017147
A1Z9D7	GO:0042813
A1Z9E2	GO:0003677
A1Z9E2	GO:0005515
A1Z9E2	GO:0005515
A1Z9I8	GO:0003779
A1Z9I8	GO:0005515
A1Z9I8	GO:0008017
A1Z9I8	GO:0008017
A1Z9I9	GO:0003779
A1Z9I9	GO:0005515
A1Z9I9	GO:0008017
A1Z9I9	GO:0008017
A1Z9J0	GO:0003779
A1Z9J0	GO:0005515
A1Z9J0	GO:0008017
A1Z9J0	GO:0008017
A1Z9J1	GO:0003779
A1Z9J1	GO:0005515
A1Z9J1	GO:0008017
A1Z9J1	GO:0008017
A1Z9J2	GO:0003779
A1Z9J2	GO:0005515
A1Z9J2	GO:0008017
A1Z9J2	GO:0008017
A1Z9J3	GO:0003779
A1Z9J3	GO:0005515
A1Z9J3	GO:0008017
A1Z9J3	GO:0008017
A1Z9J8	GO:0008146
A1Z9K8	GO:0005515
A1Z9Q8	GO:0008036
A1Z9Q8	GO:0008036
A1Z9S1	GO:0005515
A1Z9S5	GO:0003677
A1Z9S6	GO:0003677
A1Z9W4	GO:0003723
A1Z9X0	GO:0004674
A1Z9X0	GO:0005515
A1Z9X0	GO:0005515
A1Z9X0	GO:0005515
A1Z9X0	GO:0005515
A1Z9X1	GO:0004674
A1Z9X1	GO:0005515
A1Z9X1	GO:0005515
A1Z9X1	GO:0005515
A1Z9X4	GO:0005515
A1ZA01	GO:0020037
A1ZA18	GO:0003777
A1ZA18	GO:0042803
A1ZA47	GO:0003779
A1ZA47	GO:0051371
A1ZA66	GO:0004683
A1ZA66	GO:0004687
A1ZA67	GO:0004683
A1ZA67	GO:0004687
A1ZA68	GO:0004683
A1ZA68	GO:0004687
A1ZA69	GO:0004683
A1ZA69	GO:0004687
A1ZA70	GO:0004683
A1ZA70	GO:0004687
A1ZA72	GO:0004683
A1ZA72	GO:0004687
A1ZA73	GO:0004683
A1ZA73	GO:0004687
A1ZA74	GO:0004683
A1ZA74	GO:0004687
A1ZA89	GO:0005515
A1ZA89	GO:0005515
A1ZA89	GO:0005515
A1ZA89	GO:0005515
A1ZA89	GO:0005515
A1ZA98	GO:0004091
A1ZA98	GO:0004453
A1ZA98	GO:0005515
A1ZA98	GO:0005515
A1ZAA5	GO:0004069
A1ZAA5	GO:0004069
A1ZAK7	GO:0003729
A1ZAK7	GO:0005515
A1ZAK8	GO:0003729
A1ZAK9	GO:0003729
A1ZAN6	GO:0005089
A1ZAN7	GO:0005089
A1ZAQ9	GO:0005125
A1ZAT7	GO:0003723
A1ZAU0	GO:0008253
A1ZAU8	GO:0051011
A1ZAW0	GO:0005515
A1ZAW0	GO:0005515
A1ZAW0	GO:0016887
A1ZAW0	GO:0035197
A1ZAX0	GO:0008188
A1ZAX0	GO:0008261
A1ZB51	GO:0003714
A1ZB68	GO:0004364
A1ZB69	GO:0004364
A1ZB70	GO:0004364
A1ZB71	GO:0004364
A1ZB72	GO:0004364
A1ZBA1	GO:0017160
A1ZBH7	GO:0004672
A1ZBH8	GO:0004672
A1ZBK7	GO:0004869
A1ZBK7	GO:0004869
A1ZBL5	GO:0004672
A1ZBL5	GO:0004672
A1ZBL5	GO:0004672
A1ZBL5	GO:0050321
A1ZBL7	GO:0004672
A1ZBL7	GO:0004672
A1ZBL7	GO:0004672
A1ZBL7	GO:0050321
A1ZBL9	GO:0004672
A1ZBL9	GO:0004672
A1ZBL9	GO:0004672
A1ZBL9	GO:0050321
A1ZBM0	GO:0004672
A1ZBM0	GO:0004672
A1ZBM0	GO:0004672
A1ZBM0	GO:0050321
A1ZBM1	GO:0004672
A1ZBM1	GO:0004672
A1ZBM1	GO:0004672
A1ZBM1	GO:0050321
A1ZBT5	GO:0001104
A1ZBW0	GO:0003729
A1ZBW0	GO:0008134
A1ZBW1	GO:0003729
A1ZBW1	GO:0008134
A1ZBW3	GO:0003729
A1ZBW3	GO:0008134
A1ZBW4	GO:0003729
A1ZBW4	GO:0008134
A1ZBX8	GO:0005515
A2A121	GO:0004672
A2A121	GO:0004674
A2A259	GO:0005261
A2A259	GO:0005509
A2A259	GO:0005515
A2A259	GO:0005515
A2A259	GO:0042802
A2A259	GO:0005261
A2A259	GO:0008324
A2A259	GO:0033040
A2A3Z2	GO:0005515
A2A3Z2	GO:0005515
A2A3Z3	GO:0005515
A2A3Z3	GO:0005515
A2A400	GO:0003690
A2A400	GO:0003723
A2A401	GO:0003690
A2A401	GO:0003723
A2A404	GO:0003690
A2A404	GO:0003723
A2A405	GO:0003690
A2A405	GO:0003723
A2A409	GO:0003677
A2A409	GO:0003700
A2A409	GO:0003700
A2A409	GO:0005515
A2A409	GO:0005515
A2A409	GO:0005515
A2A409	GO:0044212
A2A412	GO:0003677
A2A412	GO:0003700
A2A412	GO:0003700
A2A412	GO:0005515
A2A412	GO:0005515
A2A412	GO:0005515
A2A412	GO:0044212
A2A464	GO:0015385
A2A464	GO:0015386
A2A468	GO:0003682
A2A4A6	GO:0035254
A2A4B1	GO:0008195
A2A4B3	GO:0008195
A2A4H9	GO:0005515
A2A4K2	GO:0015026
A2A4U9	GO:0015362
A2A4W9	GO:0003677
A2A517	GO:0005515
A2A519	GO:0005515
A2A520	GO:0005515
A2A521	GO:0005515
A2A542	GO:0005245
A2A542	GO:0005245
A2A542	GO:0005245
A2A542	GO:0005515
A2A542	GO:0005515
A2A542	GO:0005515
A2A542	GO:0008331
A2A543	GO:0005245
A2A543	GO:0005245
A2A543	GO:0005245
A2A543	GO:0005515
A2A543	GO:0005515
A2A543	GO:0005515
A2A543	GO:0008331
A2A545	GO:0005245
A2A545	GO:0005245
A2A545	GO:0005245
A2A545	GO:0005515
A2A545	GO:0005515
A2A545	GO:0005515
A2A545	GO:0008331
A2A547	GO:0003735
A2A555	GO:0005070
A2A5C2	GO:0003677
A2A5C3	GO:0003677
A2A5D3	GO:0000979
A2A5D3	GO:0003677
A2A5D3	GO:0003677
A2A5D3	GO:0003677
A2A5D3	GO:0004871
A2A5D3	GO:0005515
A2A5D3	GO:0005515
A2A5D3	GO:0005515
A2A5D3	GO:0005515
A2A5D4	GO:0000979
A2A5D4	GO:0003677
A2A5D4	GO:0003677
A2A5D4	GO:0003677
A2A5D4	GO:0004871
A2A5D4	GO:0005515
A2A5D4	GO:0005515
A2A5D4	GO:0005515
A2A5D4	GO:0005515
A2A5F5	GO:0003924
A2A5F5	GO:0005515
A2A5F5	GO:0005515
A2A5F6	GO:0003924
A2A5F6	GO:0005515
A2A5F6	GO:0005515
A2A5I4	GO:0003677
A2A5I4	GO:0003677
A2A5I4	GO:0003677
A2A5I4	GO:0003700
A2A5I4	GO:0003705
A2A5I4	GO:0005515
A2A5I4	GO:0043565
A2A5I6	GO:0003677
A2A5I6	GO:0003677
A2A5I6	GO:0003677
A2A5I6	GO:0003700
A2A5I6	GO:0003705
A2A5I6	GO:0005515
A2A5I6	GO:0043565
A2A5J5	GO:0005515
A2A5J5	GO:0005515
A2A5J5	GO:0005515
A2A5J6	GO:0005515
A2A5J7	GO:0005515
A2A5J8	GO:0005515
A2A5J9	GO:0005515
A2A5K6	GO:0000979
A2A5K6	GO:0005515
A2A5K6	GO:0005515
A2A5K6	GO:0044212
A2A5K8	GO:0004222
A2A5K8	GO:0004222
A2A5K8	GO:0004222
A2A5K8	GO:0008233
A2A5L1	GO:0005515
A2A5L1	GO:0005515
A2A5L1	GO:0015379
A2A5N1	GO:0005515
A2A5N1	GO:0005515
A2A5N1	GO:0019904
A2A5N2	GO:0005515
A2A5N2	GO:0005515
A2A5N2	GO:0019904
A2A5R8	GO:0003723
A2A5R8	GO:0005515
A2A5S3	GO:0003723
A2A5S3	GO:0005515
A2A5V1	GO:0017124
A2A5V2	GO:0017124
A2A5V3	GO:0017124
A2A5V4	GO:0017124
A2A5Y6	GO:0005515
A2A5Y6	GO:0005515
A2A5Y6	GO:0005515
A2A5Y6	GO:0008017
A2A5Z6	GO:0005515
A2A610	GO:0003924
A2A610	GO:0005515
A2A649	GO:0005102
A2A6A1	GO:0005515
A2A6A2	GO:0005515
A2A6A2	GO:0005515
A2A6A2	GO:0042803
A2A6D0	GO:0001190
A2A6D0	GO:0005515
A2A6D1	GO:0001190
A2A6D1	GO:0005515
A2A6D2	GO:0001190
A2A6D2	GO:0005515
A2A6D9	GO:0005515
A2A6E0	GO:0005515
A2A6E1	GO:0005515
A2A6G0	GO:0005515
A2A6G0	GO:0005515
A2A6G0	GO:0005515
A2A6G0	GO:0005515
A2A6G0	GO:0051015
A2A6G2	GO:0005515
A2A6G2	GO:0005515
A2A6G2	GO:0005515
A2A6G2	GO:0005515
A2A6G2	GO:0051015
A2A6G3	GO:0005515
A2A6G3	GO:0005515
A2A6G3	GO:0005515
A2A6G3	GO:0005515
A2A6G3	GO:0051015
A2A6G4	GO:0005515
A2A6G4	GO:0005515
A2A6G4	GO:0005515
A2A6G4	GO:0005515
A2A6G4	GO:0051015
A2A6G5	GO:0005515
A2A6G5	GO:0005515
A2A6G5	GO:0005515
A2A6G5	GO:0005515
A2A6G5	GO:0051015
A2A6G6	GO:0005515
A2A6G6	GO:0005515
A2A6G6	GO:0005515
A2A6G6	GO:0005515
A2A6G6	GO:0051015
A2A6G7	GO:0005515
A2A6G7	GO:0005515
A2A6G7	GO:0005515
A2A6G7	GO:0005515
A2A6G7	GO:0051015
A2A6G8	GO:0005515
A2A6G8	GO:0005515
A2A6G8	GO:0005515
A2A6G8	GO:0005515
A2A6G8	GO:0051015
A2A6G9	GO:0005515
A2A6G9	GO:0005515
A2A6G9	GO:0005515
A2A6G9	GO:0005515
A2A6G9	GO:0051015
A2A6H0	GO:0005515
A2A6H0	GO:0005515
A2A6H0	GO:0005515
A2A6H0	GO:0005515
A2A6H0	GO:0051015
A2A6H1	GO:0005515
A2A6H1	GO:0005515
A2A6H1	GO:0005515
A2A6H1	GO:0005515
A2A6H1	GO:0051015
A2A6J4	GO:0003779
A2A6J7	GO:0003779
A2A6Q2	GO:0005515
A2A6Q3	GO:0005515
A2A6S2	GO:0004972
A2A6S2	GO:0004972
A2A6S2	GO:0004972
A2A6S2	GO:0004972
A2A6S2	GO:0005261
A2A6S2	GO:0005261
A2A6S2	GO:0005515
A2A6S2	GO:0005515
A2A6S2	GO:0005515
